56    J1342+2822B  hrs+07     0.002389420757786        1  hrs+07     1.858E-20          4  hrs+07     *
57    J1405-4656   btb+15     0.00760220343251         1  btb+15     2.79E-20           4  btb+15     -4.03e-21
58    J1420-5625   hfs+04     0.03411713084786        12  hfs+04     6.8E-20           17  hfs+04     *
59    J1431-4715   btb+15     0.0020119534425332       9  btb+15     1.411E-20          3  btb+15     1.28e-20
60    J1431-5740   bbb+13     0.0041105439567658      12  bbb+13     6.42E-21          12  bbb+13     *
61    J1435-6100   clm+01     0.009347972210248        7  clm+01     2.45E-20           5  clm+01     *
62    J1439-5501   fsk+04     0.028634888190455       12  lfl+06     1.418E-19         10  lfl+06     *
63    J1446-4701   kjb+12     0.00219469577985001      7  nbb+14     9.8102E-21        20  nbb+14     9.59e-21
64    J1454-5846   clm+01     0.04524877299803        11  clm+01     8.17E-19           9  clm+01     *
65    J1455-3330   lnl+95     0.007987204796261        4  hlk+04     2.428E-20          6  hlk+04     2.33e-20
66    J1502-6752   kjb+12     0.02674442376700         6  nbb+14     3.145E-19         14  nbb+14     1.40e-19
67    J1514-4946   kcj+12     0.0035893366796749       7  ckr+15     1.8646E-20        11  ckr+15     8.68e-21
68    B1516+02B    wakp89     0.007946940657879       21  awkp97     -3.33E-21         26  awkp97     *
69    J1518+0204C  hrs+07     0.0024839275702455       6  prf+14     2.60690E-20       13  prf+14     2.17e-20
70    J1518+4904   nst96      0.0409349889083329       6  jsk+08     2.7190E-20         3  jsk+08     2.21e-20
71    J1525-5545   nbb+14     0.011359881791767       19  nbb+14     1.314E-19          6  nbb+14     *
72    J1528-3146   jbo+07     0.06082223035146         1  jbo+07     24.9E-20           1  jbo+07     *
73    J1529-3828   nbb+14     0.00848628211574         6  nbb+14     2.70E-20          13  nbb+14     *
74    B1534+12     wol91a     0.03790444117830463     16  fst14      2.422494E-18       3  fst14      2.36e-18
75    J1543-5149   kjb+12     0.0020569603924157       6  nbb+14     1.6159E-20        13  nbb+14     1.59e-20
76    J1544+4937   brr+13     0.00215928839043292      5  brr+13     2.933E-21          5  brr+13     *
77    J1545-4550   bbb+13     0.00357528861884712     12  bbb+13     5.250E-20          3  bbb+13     *
78    J1600-3053   jbo+07     0.003597928509654578    16  rhc+15     9.4998E-21         6  rhc+15     8.66e-21
79    J1603-7202   llb+96     0.0148419522510823       7  rhc+15     1.5630E-20         3  rhc+15     1.45e-20
80    J1614-2230   crh+06a    0.0031508076534271       6  dpr+10     9.6216E-21         9  dpr+10     3.99e-21
81    J1622-6617   kjb+12     0.023623444739392       12  nbb+14     5.88E-20           3  nbb+14     4.68e-20
82    B1620-26     lbb+88     0.0110757509142025      18  tacl99     6.7093E-19         4  tacl99     6.32e-19
83    J1638-4725   lfl+06     0.7639335                3  lfl+06     4.8E-15            9  lfl+06     *
84    J1640+2224   wol95      0.00316331581791380      2  llww05     0.28276E-20        9  llww05     1.35e-21
85    J1643-1224   lnl+95     0.00462164152493627     20  rhc+15     1.84617E-20       11  rhc+15     1.80e-20
86    J1653-2054   btb+15     0.004129145284562        2  btb+15     1.117E-20          6  btb+15     *
87    J1701-3006A  dlm+01     0.0052415662037958      29  lfrj12     -1.301E-19        15  lfrj12     *
